x1,x2,G,F1,F2,F3,F4
58.61079094,142.6419846,-1.310546178,93.04129742,11.32634591,130.1327201,91.68493837
52.11279079,67.51949374,-0.787399884,17.64643153,82.50756207,99.44263868,128.0036704
130.2084362,50.21228166,-0.905732673,80.20871716,128.0272704,19.79270217,101.7314835
105.6727553,83.49047746,-0.214148211,64.96974494,86.73506941,55.55642814,79.92759983
52.7528941,69.86024487,-0.262050775,20.05013098,80.18702375,99.2543648,126.0134118
56.88287833,57.68587737,-1.677345793,10.31730222,92.57035838,93.433779,131.1209197
103.5234937,108.5158592,-0.765547119,79.30239694,67.71778434,74.72731373,62.29766907
144.4134779,147.576994,-3.839701571,135.7761929,94.44456452,97.73678423,6.089350306
51.95361156,131.7102015,-0.695968102,81.73355263,18.39383939,127.6309183,99.7377111
146.4556339,51.44733754,-5.069487265,96.46649206,137.8996613,3.828487594,98.61637698
60.31854157,147.4965689,-2.283840088,98.04107937,10.61788433,132.4701662,89.71639289
105.2821792,114.0803773,-0.402111551,84.63104687,65.92676723,78.14075919,57.3576742
149.5309595,149.8598024,-7.181557233,140.9907516,99.53105823,99.86090396,0.489545054
91.73230171,92.89169069,-0.675172912,59.84381452,70.73149227,72.35206835,81.58727632
144.3945349,149.541538,-4.658095139,137.1817991,94.39564824,99.69924291,5.624182285
59.89850837,144.8752553,-1.589439247,95.39022242,11.14645578,130.841862,90.2471152
130.891609,149.8135012,-1.030314602,128.476408,80.89182398,101.626107,19.1093011
88.93641695,89.88834821,-0.40582332,55.74159029,71.62021534,72.93724356,85.68647417
144.4232065,148.6906459,-4.300157113,136.5854514,94.4322844,98.84808658,5.72844077
50.04254422,72.98241025,-0.46868641,22.98244963,77.0176015,102.5655115,126.1871709
132.1299353,50.24959071,-1.238957743,82.13031452,129.2109532,17.87180766,101.3384595
52.38859749,144.2263039,-3.784304236,94.25657405,6.248276895,135.67086,97.78200993
51.71033668,59.75563291,-2.71939482,9.904424517,90.26057303,98.77261912,133.4350168
66.62774079,149.1367182,-1.30069176,100.5214935,16.65013571,129.5338663,83.37672853
54.72832299,56.66829668,-2.62980844,8.174547012,93.45139851,95.50475706,133.369784
107.5558851,118.0081968,-0.040666744,89.09430253,65.84949035,80.16618817,53.1505255
83.21061815,90.11998223,-0.044824654,52.08222472,68.47307271,77.91299316,89.70194009
133.6539849,54.58894139,-0.392085508,83.77975633,126.8907376,16.97794432,96.80114831
106.0712137,82.35493207,-0.114575416,64.73656333,87.86259851,54.55804155,80.65725934
126.1720516,149.7032496,-0.296920073,125.4707911,76.17262963,102.5110194,23.82979619
149.7266439,50.9839781,-6.843560169,99.73149814,140.5331851,1.021242596,99.01639923
50.00295354,69.61534219,-0.994150139,19.61534242,80.38465786,101.9027524,128.3008282
98.57589198,117.9871734,-0.166056453,83.55760307,58.17592584,85.24490973,60.57441664
50.24890542,134.3579689,-1.696811912,84.35833615,15.6440113,130.638998,100.9700649
106.5724041,114.8646886,-0.309955077,86.06895341,66.59524768,78.06013013,55.86095405
50.07146256,132.4491632,-1.354015267,82.4491942,17.55098226,129.5514458,101.4580922
50.26826545,72.29545186,-0.506616657,22.29706572,77.70501122,102.1934736,126.429489
148.3691925,70.78460437,-0.388077512,100.5410255,126.2995524,20.84848464,79.23218057
149.9998452,128.0531475,-0.625024302,126.8552832,102.3798485,78.05314748,21.94685252
57.12221411,147.5912701,-3.300749428,97.85081468,7.518504747,134.7231944,92.90901512
50.79676617,149.5517497,-6.848917438,99.55493816,0.914201632,140.5412127,99.20424654
50.95696476,139.210152,-2.686724414,89.21528461,10.83220202,133.2965643,99.62903015
84.26125,105.4900908,-0.277327472,65.21490192,56.16907749,86.02751555,79.38964205
59.29671773,139.539059,-0.454697978,90.02039798,13.99500792,127.4532405,91.30452727
55.45736724,146.2731099,-3.387347962,96.42766485,6.608522295,134.9326539,94.61606164
109.8499002,114.9902691,-0.174866568,88.35013098,69.33752097,76.39218281,53.27017707
92.57317327,91.19518641,-0.638981067,59.24118893,72.59807975,70.67449195,82.19395677
90.60921555,85.78530642,-0.248061896,54.12667127,75.97786032,69.33868641,87.46880672
53.45371925,142.7234795,-2.870073615,92.78777844,8.054559404,133.8612266,96.82010162
109.369234,110.774004,-0.457300199,84.95990535,71.15746419,73.10498416,56.47599403
55.80595683,139.6488916,-1.291765898,89.83670133,11.86821719,130.0363085,94.76108491
86.75024912,114.3257354,-0.041995871,74.08360844,51.21751622,90.21269986,72.61669329
51.91519779,149.7755079,-6.402320283,99.79388736,1.928309958,139.9134747,98.08505911
100.2328805,88.96701738,-0.667546183,63.57492213,79.0466144,63.207552,78.75145176
93.69162686,110.4299878,-0.597676723,74.57038075,58.94696024,82.59791955,68.82164449
112.3932537,110.2880455,-0.321270197,86.76154993,73.95916063,71.05572318,54.69283949
57.01759409,64.23550817,-0.228911759,15.87124191,86.0511167,94.06581473,126.4961496
104.3078526,113.4649343,-0.467287039,83.52928076,65.45344822,78.20211133,58.50284913
108.483759,92.55926934,-0.652958916,72.33008692,81.97431064,59.45493818,70.87337868
142.5512793,148.0068739,-3.347647716,134.800173,92.57273816,98.28952527,7.710771149
50.0515533,125.1905569,-0.235522235,75.19057456,24.80949668,125.0732259,102.981554
90.10366565,98.89090643,-0.727425979,63.2346798,64.96494012,77.31682611,78.73823921
129.3824323,50.03461999,-0.819140688,79.38243989,127.6504907,20.61759673,102.0693945
66.19494674,51.42401774,-1.224060534,16.25743296,99.89745031,83.81715086,129.3851275
144.4982405,143.6300554,-2.472186159,133.0282103,94.71269006,93.79155947,8.416979961
140.9228686,56.65984717,-1.376006719,91.16644995,130.3048432,11.25823605,93.78048009
55.42847845,144.0435467,-2.627221845,94.20009047,8.059014505,133.3715163,94.75891528
93.86703603,86.40805407,-0.411469531,57.00757188,77.25446548,66.90632291,84.82243354
111.0177045,87.86559568,-0.299251226,71.81200182,87.08527125,54.34540178,73.35055254
54.79135119,57.38915806,-2.385931868,8.806628361,92.73470274,95.49495518,132.8211386
50.00565837,125.1163315,-0.237520134,75.11633167,24.88366919,125.0653094,103.043997
90.32416237,90.28154598,-0.496884313,56.99685094,72.05783664,71.99867042,84.42451864
147.5414074,53.65897447,-4.579601482,97.61001107,137.0982107,4.408261734,96.37239168
51.26624798,144.6206435,-4.395290943,94.6291158,5.526378606,136.7531351,98.88018641
145.178647,135.5036016,-0.663333057,127.9446784,96.27627129,85.63942624,15.27714018
149.8769084,126.0383402,-0.321601109,125.5277898,102.7110411,76.03843984,23.96197595
50.01305999,76.7802627,-0.028014346,26.78026589,73.21973846,103.5112102,123.9294884
89.67104603,115.3311845,-0.129212616,76.43268648,52.68508955,88.92551015,69.58095612
149.7731417,51.64932198,-6.532069225,99.78677306,140.0983072,1.664850639,98.35093966
50.98670182,149.7498944,-6.85425899,99.75477436,1.017906339,140.5477664,99.01361406
148.8510433,50.01168798,-6.895638765,98.85104396,140.6029562,1.149016179,99.99491308
149.5077487,51.85653979,-6.296177035,99.52506615,139.7638395,1.920690329,98.14469468
114.7675116,109.5799747,-0.20227757,88.00343149,76.34532735,69.21778402,53.62002125
86.63322496,114.3257354,-0.035147688,74.02562665,51.13361251,90.29478616,72.71864504
91.75591658,85.15258809,-0.252375625,54.58260729,77.12809735,68.02997651,87.16398388
110.992934,115.3156938,-0.098366315,89.36597709,70.1650846,76.07687596,52.19724409
75.09724583,50.15280752,-0.178589259,25.09771102,102.953065,74.90291004,124.8194073
89.13418648,106.6944178,-0.560878003,68.88934285,58.36829622,83.17995108,74.69953619
89.75655524,91.92300941,-0.542262901,57.77648659,70.3812512,73.39490006,83.67920574
113.9632811,88.18769165,-0.145634002,74.49564503,88.94977684,52.50661767,71.55002844
82.29083541,96.79000197,-0.169836414,56.85070216,62.24148088,82.30331253,86.11524174
98.47176605,95.21343901,-0.929064104,66.28549744,73.15107223,68.55227174,75.21121033
111.8591697,92.91833061,-0.490037385,75.28970698,84.17169271,57.41694906,68.6515835
149.9457168,51.85826394,-6.516935867,99.96299044,140.0747896,1.859056621,98.14175108
96.89184907,104.0115915,-0.927650918,71.52690072,65.67936681,75.74779015,70.25246907
113.3430761,85.67667005,-0.036689512,72.69917519,90.27644246,51.15227128,74.03526759
86.66324263,95.95321499,-0.4813556,58.78682955,65.30886869,78.25115208,83.26223516
50.73864529,69.74091525,-0.771545354,19.75472935,80.26248365,101.2053372,127.6492743
55.03867328,68.13579374,-0.025820503,18.82273208,82.01912274,96.67761162,125.3770387
50.00314842,125.4031137,-0.27223934,75.40311373,24.59688654,125.2397695,102.9775565
53.35867985,147.6877541,-4.7675226,97.74547575,4.077647787,137.4133984,96.66897766
50.10657098,66.16829587,-1.627495471,16.16864709,83.83177187,101.1934333,130.4087872
50.77842454,56.0243424,-4.354317892,6.074425577,93.97888149,99.40429437,136.6614256
86.08976185,99.11276579,-0.481264396,60.94698249,62.3857477,80.60137905,81.69473144
52.19795779,69.41089306,-0.456278984,19.53493762,80.61907452,99.70968975,126.7274383
61.05793585,148.2305571,-2.326423323,98.85100044,11.19861034,132.5138978,88.95966335
93.45776471,111.8592058,-0.508564734,75.59853605,57.82125472,83.8068357,68.20369898
142.202192,52.36925967,-3.090831162,92.23262763,134.2870272,8.149797614,97.94165236
52.29530306,56.05343615,-3.719063221,6.473986825,93.97459909,97.89204204,135.5439584
117.6731289,106.3037168,-0.105864719,88.03272631,80.55443835,64.92407198,54.35431684
90.06352167,83.89640822,-0.092440861,52.47906496,77.29664038,68.8574464,89.23041119
50.15770904,76.60363099,-0.014450228,26.60409845,73.39653844,103.325874,123.9173517
97.87623303,82.10341283,-0.167818169,57.64341076,83.07875925,61.21696006,85.59692537
112.694218,104.553763,-0.512513682,83.10642589,77.43336122,66.08959393,58.79695427
82.38924907,106.279269,-0.11151076,64.93396322,54.41108132,87.96914098,80.51531504
76.95229476,149.9761304,-0.008278211,103.5454144,26.95230533,123.8191984,73.04770914
100.8212462,80.2909265,-0.023696709,59.16366534,86.26791986,57.75889586,85.3106368
145.178647,138.9279026,-1.386487032,130.2580005,95.82048939,89.05850495,12.07629023
99.52370243,86.60019037,-0.517825587,61.58060602,80.44956783,62.34926263,81.03945013
67.40423263,51.42401774,-0.991826821,17.46239216,100.1006073,82.60804207,128.6051518
54.08098968,69.53465208,-0.025479895,19.95638015,80.56876996,97.88799299,125.2003545
149.4779246,124.5344337,-0.054759706,124.303014,102.6856978,74.53626213,25.47091732
51.2886451,73.38031629,-0.124992539,23.41580227,76.63051963,101.4424506,124.958023
100.7526985,80.98761459,-0.083548023,59.46485234,85.66531239,58.1852985,84.78210922
146.178668,145.3604133,-3.649198962,135.4398191,96.29050808,95.43694781,6.010685705
82.34923781,105.3390703,-0.133015549,64.10059199,55.14591395,87.40159227,81.06308816
90.45967681,89.49216539,-0.463362957,56.53862905,72.78862202,71.44705182,84.88962325
55.3699953,57.20242067,-2.259122793,8.983969784,92.95282448,94.903702,132.5376494
64.27758809,57.35821191,-0.154567561,16.0621544,93.73553447,86.0376382,126.2174029
149.7500993,124.1610483,-0.074334328,124.2978012,103.042388,74.16146937,25.8401601
54.90870121,138.6446316,-1.29621611,88.78043739,12.37092311,130.0008685,95.76690188
66.76023768,148.4886038,-1.088618516,99.90450765,16.82824666,128.9529492,83.25348251
105.2414082,87.5329452,-0.509934276,66.78574068,83.3891247,58.41278553,76.84701994
124.2800822,50.59030949,-0.012697408,74.2824278,124.0959999,25.72669112,102.6830109
134.0707692,147.9235267,-1.092814017,129.061657,84.0964088,99.21067216,16.06400124
103.9845147,115.61335,-0.320750407,84.96728506,64.00601166,80.14072986,57.4444652
114.1393373,107.6182705,-0.324821114,86.21902159,76.87695095,67.86642927,55.5175479
88.56618274,112.8010242,-0.237841904,73.69748363,53.58277943,87.85261831,71.81836605
148.2062588,54.8641753,-4.373844528,98.32664683,136.7307369,5.184371587,95.15273327
103.7587397,102.6321526,-0.940764766,75.23393901,71.64994808,70.05995748,66.19642832
128.6889821,52.4173962,-0.138048779,78.72610559,125.3567727,21.44768729,99.88255128
71.57188583,147.8071317,-0.152893053,100.1577818,21.68305629,125.3682739,78.45876473
144.0339144,50.36645509,-4.55645124,94.03462842,137.0008041,5.977329422,99.81201055
70.00915188,50.27236953,-0.85309143,20.01100558,101.7151239,79.99131183,127.8441867
149.9995831,125.8199431,-0.323827555,125.493348,102.8814453,75.8199431,24.1800569
96.7597019,88.13715547,-0.590841605,60.33997306,77.54663923,65.49024331,81.61826312
98.60305726,84.11395161,-0.333585575,59.38029025,81.87324684,61.68798438,83.56205536
52.38621922,55.98922963,-3.706624628,6.447085682,94.04104948,97.79734694,135.5229691
50.00000163,131.6191001,-1.216254759,81.61910013,18.38089987,129.0801192,101.6752534
53.35867985,149.2920139,-5.491378101,99.34880352,3.432488107,138.558467,96.64391344
50.00340773,129.0216032,-0.770520223,79.02160329,20.97839707,127.4509013,102.1734388
149.9116491,63.35044077,-2.297228048,100.7996622,132.2515926,13.35073312,86.64960427
86.18405939,106.4879697,-0.385405816,67.08335763,56.59136805,85.22537764,77.23840405
132.2649728,146.738259,-0.468175657,126.9874659,82.32961009,98.35050558,18.03247475
72.60905014,50.34020779,-0.445401596,22.61160962,102.1921882,77.39169762,126.1801621
88.42544504,89.91385143,-0.3787437,55.40424498,71.32222709,73.37943414,86.03354618
104.3678505,81.31738045,-0.070004678,62.74266079,87.59660606,55.34502135,82.45965861
97.68603829,80.29488195,-0.013817661,56.49546991,84.45567909,60.45271261,87.15247599
115.2202141,87.86833696,-0.046292268,75.41675722,90.07785454,51.41638311,71.20377139
52.32359238,136.4056967,-1.515717046,86.43693372,13.79145252,130.4094515,98.61787711
104.6160766,81.60882759,-0.089120124,63.10335812,87.52295863,55.30658627,82.07955267
95.08156592,117.0326317,-0.191985695,80.78193673,55.84975342,86.65684115,64.05374128
109.7623137,88.84128953,-0.417717819,71.27538084,85.50977727,55.92599726,73.20832782
139.9589301,54.73853009,-1.663739139,90.08364322,131.0242602,11.10300643,95.78919946
87.67183841,87.3276602,-0.195985798,53.03321248,73.12311252,72.65090463,88.38903723
92.69898279,108.0728843,-0.676244018,72.08094774,59.84217709,81.58349385,71.00203941
94.13056751,82.4843038,-0.130306381,54.79723517,80.65901203,64.62680156,87.6342554
143.6243436,144.193312,-2.373969138,132.8077473,93.80423941,94.40883974,8.62360833
55.03867328,67.8463403,-0.066666976,18.54400416,82.30803139,96.62373122,125.566227
148.5326856,69.01044408,-0.700687393,100.3498237,127.5460634,19.06698707,81.00284673
86.02965577,97.64423032,-0.465142156,59.73364862,63.55519423,79.76325986,82.66396772
129.0728675,147.6506027,-0.203824045,125.6509394,79.10776217,99.86783813,21.05859787
90.82911162,111.6985917,-0.414899698,73.98467797,55.98226713,85.48631616,70.4854021
131.0281186,50.07024123,-1.087749581,81.02814905,128.6526824,18.97201143,101.7147431
115.4274696,104.0115915,-0.334111759,84.84106198,79.9730423,64.12886928,57.53428171
58.8518651,143.5023462,-1.475978524,93.92041451,10.98066576,130.5782189,91.37943971
56.43844493,56.78216919,-2.059257041,9.351544902,93.43991414,93.80704881,132.073194
84.41263128,99.12297539,-0.359184862,59.97746162,61.42231537,81.94369803,83.00707541
106.9308885,81.68650875,-0.036193609,65.15489929,88.92614437,53.46946047,80.75692821
76.80792339,50.03416783,-0.020589701,26.80794516,103.4979824,73.19208459,123.8961165
84.61159725,97.40365792,-0.359649324,58.69471398,62.96298805,80.76354375,83.916735
123.5241472,50.00001485,-0.062242728,73.52414724,124.1200921,26.47585276,103.4454823
107.6408678,105.4577255,-0.756853643,79.98768,72.84561662,69.78434921,61.4679616
94.3066965,118.7149467,-0.03785981,81.76079289,54.23871233,88.45048307,63.87878063
99.27992069,80.3909461,-0.032653747,57.89749725,85.28734354,59.12813248,86.12750334
118.8850058,104.2919992,-0.054609032,87.70841011,82.6702205,62.57606607,55.29343721
107.9770247,91.00506601,-0.608129578,71.01232875,82.71479694,58.71410298,72.43157245
149.9778161,126.7745623,-0.441178729,126.0551352,102.6400734,76.77456549,23.22544831
112.5133412,85.81971992,-0.093325785,72.04838764,89.59367264,51.84883725,74.32602465
136.7326522,57.73059469,-0.25096575,87.07648963,126.6341033,15.35527964,93.21837627
105.1132544,87.44718732,-0.507865038,66.63154394,83.3686103,58.456067,76.99139111
126.4841947,50.10178983,-0.383493723,76.4842624,125.815279,23.51602564,102.6286777
148.7540923,130.8522275,-0.735403966,127.6301431,100.5932797,80.86182648,19.18826404
50.02518887,123.9973596,-0.106834809,73.99736386,26.00265262,124.3807545,103.3010173
90.18880243,84.00626502,-0.105903338,52.64566366,77.26779987,68.80265558,89.06487754
142.8083584,63.90218674,-0.250065456,93.84381808,126.5947268,15.65217252,86.39764555
74.06128692,50.67878749,-0.179761097,24.07085957,102.194172,75.94174673,125.025563
93.79557746,85.15604898,-0.322708854,56.16048776,78.24826253,66.29392802,85.81185872
140.4744458,146.2657726,-2.104575548,132.1087594,90.55147594,96.73590416,10.23135561
90.36387373,86.13685721,-0.260314934,54.17669935,75.54960827,69.73048118,87.37830716
63.58069267,147.6077399,-1.498436509,98.54798882,13.78978324,130.3670494,86.45241228
86.45148012,108.0941105,-0.346240151,68.58305968,55.54110172,86.10075522,76.12173117
95.0855832,116.9414288,-0.199246056,80.70851692,55.9068774,86.58376329,64.09728779
97.44961406,118.3860802,-0.122830039,83.23534011,57.01671508,86.24499423,61.32685371
66.75403735,147.595995,-0.848661718,99.02361334,16.92563168,128.2765315,83.28066725
97.50012648,85.96894384,-0.459150431,59.58210248,79.7260194,63.6396232,82.80225162
102.4182042,118.9715444,-0.075233856,86.62991438,60.91332525,83.79201167,56.80486202
99.48256647,109.9176272,-0.728867434,77.70872817,63.67983192,78.37176239,64.48726773
114.4641175,102.9467227,-0.422472097,83.42048839,79.80998277,63.76640485,58.9644796
54.97992471,147.1632997,-3.902694465,97.29083442,5.731188233,135.9026178,95.06240886
111.5400851,99.1462245,-0.635796551,78.75616457,79.83287893,62.40606089,63.75948193
117.4772192,103.1829887,-0.189021786,85.9162697,82.12799559,62.33908531,57.00494555
65.80044716,148.3391687,-1.235543061,99.60043289,15.8874948,129.4610242,84.21593114
91.5449123,104.0151723,-0.758356101,68.14410157,61.97244641,79.59042731,74.37473802
59.26881775,139.6488916,-0.482132074,90.12677046,13.89447469,127.5502693,91.31972885
90.59000989,88.7313019,-0.428312833,56.10403416,73.49423291,70.92010061,85.34283972
144.5848252,149.0377572,-4.51222154,136.9480431,94.58971969,99.18569183,5.500002658
50.75767644,75.43049345,-0.007531496,25.44177806,74.5733557,102.4487617,124.1356117
115.1202673,95.337962,-0.343145176,79.34847203,85.02110099,57.20250476,64.84237927
147.8202664,70.97756306,-0.234745342,100.0443035,125.7511434,21.09050474,79.05249382
101.1237052,115.949368,-0.3303885,83.44430701,61.42539188,82.08660877,59.56792538
50.73301636,131.3861124,-0.964251616,81.38941334,18.62831514,128.3652341,100.9970834
109.7863982,104.8566872,-0.673913738,81.13981475,74.91549975,68.0175705,60.45702988
106.1951462,104.7437827,-0.830728461,78.45238174,72.15275232,70.11238802,62.98404894
65.53576266,53.3247754,-0.83685741,15.88754396,97.91557064,84.52964877,128.3756458
149.9145077,137.3899006,-2.492983938,132.7399849,100.7071172,87.38994242,12.6103892
108.8521651,82.84287801,-0.05977989,67.39608279,89.29533232,52.64787698,78.76054437
102.4815832,115.1808613,-0.376508231,83.68310012,62.98165601,80.66315524,58.90986642
105.8032533,118.5941195,-0.044998864,88.4259934,64.03383799,81.59966697,54.21883205
99.8507578,105.120758,-0.926282295,74.31955341,67.07640728,74.52009433,67.2985353
94.95258242,119.2631075,-0.007507972,82.57186399,54.45632405,88.47370365,63.04740078
105.1506041,81.91729187,-0.102635756,63.72050416,87.61760255,55.04708743,81.52743992
107.0837619,88.77975072,-0.527231072,69.01032488,83.70468802,57.84178902,74.76444619
149.3568912,65.58910769,-1.584057581,100.5724222,130.372507,15.60236736,84.41334213
135.0268443,145.9683902,-0.765298519,128.2165987,85.12237153,97.12943584,15.50642667
75.08326785,149.5748075,-0.118441025,102.6855035,25.08687136,124.6100279,74.91793874
101.0082001,88.96701738,-0.665016958,64.1892898,79.54157058,62.59892089,78.26379381
50.2564214,133.4856953,-1.507309089,83.48608909,16.51629534,130.0716833,101.1014527
134.7020805,54.58894139,-0.571855134,84.82629793,127.5841391,15.97137204,96.62968719
147.1906397,132.7125504,-0.651403057,127.6220453,98.71614034,82.76024711,17.51423473
88.39304331,87.2831748,-0.233530793,53.5169216,73.53520203,72.01008426,87.9136922
87.19519627,111.9818648,-0.207677553,72.28578138,53.18704006,88.23941826,73.41540694
85.42610434,108.7402466,-0.251481763,68.59610364,54.38176278,87.29378309,76.62998926
96.95678229,88.96701738,-0.643408543,61.01940549,77.0062619,65.8180172,80.8616591
100.6762808,118.7318764,-0.107519667,85.39412316,59.54646072,84.59846403,58.39969889
56.41778434,56.0933758,-2.27215272,8.849699682,94.12567144,93.78038343,132.5748285
95.6372139,81.91762987,-0.119545098,55.69102611,81.96318939,63.04004766,87.12359976
50.02613795,75.46418259,-0.165964103,25.464196,74.53582199,103.1658746,124.7010873
111.9035581,115.4780341,-0.040935878,90.10784346,70.8788871,75.7542859,51.41113708
91.01637656,105.4900908,-0.696394549,69.00357474,60.52664835,80.98282543,73.8931651
